"","id","agencyID","Name.en","Name.lt","Description.en","Description.lt","version","uri","urn","isExternalReference","isFinal","validFrom","validTo","dsdRef"
"2865","S8R305_M4031101_1","LSD","S8R305 - Amortisation of intangible assets","S8R305 - Nematerialiojo turto amortizacija","Economic activity (NACE Rev. 1.1, 2-digit level) (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red., 2 ženklų lygiu) (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R305_M4031101_1(1.0)",FALSE,FALSE,NA,NA,"M4031101_1"
"2866","S8R305_M4032206","LSD","S8R305 - Amortisation of intangible assets","S8R305 - Nematerialiojo turto amortizacija","Economic activity (NACE Rev. 1.1) (1998K1 - 2008K4) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red.) (1998K1 - 2008K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R305_M4032206(1.0)",FALSE,FALSE,NA,NA,"M4032206"
"2867","S8R306_M4032101_1","LSD","S8R306 - Intangible assets to sales ratio","S8R306 - Nematerialiojo turto ir pardavimo pajamų santykis (1-as kvartilis, mediana, 3-as kvartilis)","Economic activity (NACE Rev. 1.1) | Statistical characteristics (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red.) | Statistinės charakteristikos (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R306_M4032101_1(1.0)",FALSE,FALSE,NA,NA,"M4032101_1"
"2868","S8R307_M4030601_1","LSD","S8R307 - Extraordinary losses","S8R307 - Netekimai","Economic activity (NACE Rev. 1.1, 2-digit level) (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red., 2 ženklų lygiu) (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R307_M4030601_1(1.0)",FALSE,FALSE,NA,NA,"M4030601_1"
"2869","S8R308_M4090203_2","LSD","S8R308 - Number of rooms in accommodation establishments until 2012","S8R308 - Numerių skaičius apgyvendinimo įstaigose iki 2012 m.","Administrative territory | Seasonality | Type of accommodation establishment (2000K1 - 2011K4) (Not be renewed)","Administracinė teritorija | Apgyvendinimo įstaigos tipas | Sezoniškumas (2000K1 - 2011K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R308_M4090203_2(1.0)",FALSE,FALSE,NA,NA,"M4090203_2"
"2870","S8R308_M4090305_1","LSD","S8R308 - Number of rooms in accommodation establishments until 2012","S8R308 - Numerių skaičius apgyvendinimo įstaigose iki 2012 m.","Administrative territory | Seasonality | Type of accommodation establishment (1995 - 2011) (Not be renewed)","Administracinė teritorija | Apgyvendinimo įstaigos tipas | Sezoniškumas (1995 - 2011) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R308_M4090305_1(1.0)",FALSE,FALSE,NA,NA,"M4090305_1"
"2871","S8R308_M4090308_4","LSD","S8R308 - Number of rooms in accommodation establishments until 2012","S8R308 - Numerių skaičius apgyvendinimo įstaigose iki 2012 m.","Hotel category | Seasonality (2005 - 2011) (Not be renewed)","Sezoniškumas | Viešbučio kategorija (2005 - 2011) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R308_M4090308_4(1.0)",FALSE,FALSE,NA,NA,"M4090308_4"
"2872","S8R308_M4090309_2","LSD","S8R308 - Number of rooms in accommodation establishments until 2012","S8R308 - Numerių skaičius apgyvendinimo įstaigose iki 2012 m.","Economic activity (NACE Rev. 2) | Seasonality (2012 - 2017) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 2 red.) | Sezoniškumas (2012 - 2017) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R308_M4090309_2(1.0)",FALSE,FALSE,NA,NA,"M4090309_2"
"2873","S8R310_M4030301_1","LSD","S8R310 - Equity","S8R310 - Nuosavas kapitalas","Details of own capital | Economic activity (NACE Rev. 1.1, 2-digit level) (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red., 2 ženklų lygiu) | Nuosavo kapitalo sudedamosios dalys (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R310_M4030301_1(1.0)",FALSE,FALSE,NA,NA,"M4030301_1"
"2874","S8R310_M4032202_1","LSD","S8R310 - Equity","S8R310 - Nuosavas kapitalas","Components of equity | Economic activity (NACE Rev. 1.1) (1998K1 - 2008K4) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red.) | Nuosavo kapitalo sudedamosios dalys (1998K1 - 2008K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R310_M4032202_1(1.0)",FALSE,FALSE,NA,NA,"M4032202_1"
"2875","S8R311_M4032202_4","LSD","S8R311 - Equity and liabilities","S8R311 - Nuosavybė ir įsipareigojimai","Economic activity (NACE Rev. 1.1) (1998K1 - 2008K4) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red.) (1998K1 - 2008K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R311_M4032202_4(1.0)",FALSE,FALSE,NA,NA,"M4032202_4"
"2876","S8R312_M4031001_1","LSD","S8R312 - Equity turnover","S8R312 - Nuosavo kapitalo apyvartumas","Economic activity (NACE Rev. 1.1, 2-digit level) (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red., 2 ženklų lygiu) (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R312_M4031001_1(1.0)",FALSE,FALSE,NA,NA,"M4031001_1"
"2877","S8R313_M4032101_1","LSD","S8R313 - Net profit to equity ratio","S8R313 - Nuosavo kapitalo grynasis pelningumas (1-as kvartilis, mediana, 3-as kvartilis)","Economic activity (NACE Rev. 1.1) | Statistical characteristics (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red.) | Statistinės charakteristikos (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R313_M4032101_1(1.0)",FALSE,FALSE,NA,NA,"M4032101_1"
"2878","S8R314_M4032101_1","LSD","S8R314 - Equity to sales ratio","S8R314 - Nuosavo kapitalo ir pardavimo pajamų santykis (1-as kvartilis, mediana, 3-as kvartilis)","Economic activity (NACE Rev. 1.1) | Statistical characteristics (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red.) | Statistinės charakteristikos (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R314_M4032101_1(1.0)",FALSE,FALSE,NA,NA,"M4032101_1"
"2879","S8R315_M4032101_1","LSD","S8R315 - Equity ratio","S8R315 - Nuosavo kapitalo koncentracijos koeficientas (1-as kvartilis, mediana, 3-as kvartilis)","Economic activity (NACE Rev. 1.1) | Statistical characteristics (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red.) | Statistinės charakteristikos (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R315_M4032101_1(1.0)",FALSE,FALSE,NA,NA,"M4032101_1"
"2880","S8R316_M4030801_1","LSD","S8R316 - Net profit to equity","S8R316 - Nuosavo kapitalo grynasis pelningumas","Economic activity (NACE Rev. 1.1, 2-digit level) (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red., 2 ženklų lygiu) (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R316_M4030801_1(1.0)",FALSE,FALSE,NA,NA,"M4030801_1"
"2881","S8R317_M4032205","LSD","S8R317 - Proportion of loss-making enterprises, compared the total number of enterprises","S8R317 - Nuostolingų įmonių dalis, palyginti su bendru įmonių skaičiumi","Economic activity (NACE Rev. 1.1) (1998K1 - 2008K4) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red.) (1998K1 - 2008K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R317_M4032205(1.0)",FALSE,FALSE,NA,NA,"M4032205"
"2882","S8R318_M4030701_1","LSD","S8R318 - Loss of loss-making enterprises","S8R318 - Nuostolingų įmonių nuostolis","Economic activity (NACE Rev. 1.1, 2-digit level) (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red., 2 ženklų lygiu) (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R318_M4030701_1(1.0)",FALSE,FALSE,NA,NA,"M4030701_1"
"2883","S8R319_M4030701_2","LSD","S8R319 - Number of loss-making enterprises","S8R319 - Nuostolingų įmonių skaičius","Economic activity (NACE Rev. 1.1, 2-digit level) (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red., 2 ženklų lygiu) (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R319_M4030701_2(1.0)",FALSE,FALSE,NA,NA,"M4030701_2"
"2884","S8R320_M4032204_2","HI","S8R320 - Loss (-)","S8R320 - Nuostolis (-)","Economic activity (NACE Rev. 1.1) (1998K1 - 2008K4) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red.) (1998K1 - 2008K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S8R320_M4032204_2(1.0)",FALSE,FALSE,NA,NA,"M4032204_2"
"2885","S8R321_M4031101_1","LSD","S8R321 - Purchase of services","S8R321 - Nupirkta paslaugų","Economic activity (NACE Rev. 1.1, 2-digit level) (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red., 2 ženklų lygiu) (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R321_M4031101_1(1.0)",FALSE,FALSE,NA,NA,"M4031101_1"
"2886","S8R321_M4032206","LSD","S8R321 - Purchase of services","S8R321 - Nupirkta paslaugų","Economic activity (NACE Rev. 1.1) (1998K1 - 2008K4) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red.) (1998K1 - 2008K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R321_M4032206(1.0)",FALSE,FALSE,NA,NA,"M4032206"
"2887","S8R322_M4031501_1","LSD","S8R322 - Tangible fixed assets purchased, constructed, reconstructed, repaired over the year","S8R322 - Nupirkta, pastatyta, rekonstruota, suremontuota naujo ilgalaikio materialiojo turto per metus ","Economic activity (NACE Rev. 1.1, 2-digit level) | Type of assets (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red., 2 ženklų lygiu) | Turto rūšis (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R322_M4031501_1(1.0)",FALSE,FALSE,NA,NA,"M4031501_1"
"2888","S8R324_M4031501_1","LSD","S8R324 - Tangible fixed assets written off","S8R324 - Nurašyta ilgalaikio materialiojo turto ","Economic activity (NACE Rev. 1.1, 2-digit level) | Type of assets (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red., 2 ženklų lygiu) | Turto rūšis (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R324_M4031501_1(1.0)",FALSE,FALSE,NA,NA,"M4031501_1"
"2889","S8R325_M4031601_1","LSD","S8R325 - Intangible fixed assets written off","S8R325 - Nurašyta ilgalaikio nematerialiojo turto","Economic activity (NACE Rev. 1.1, 2-digit level) | Type of assets (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red., 2 ženklų lygiu) | Turto rūšis (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R325_M4031601_1(1.0)",FALSE,FALSE,NA,NA,"M4031601_1"
"2890","S8R326_M4031702_1","LSD","S8R326 - Depreciation and amortization (Individual enterprises)","S8R326 - Nusidėvėjimas ir amortizacija (individualiųjų įmonių)","Economic activity (NACE Rev. 2) (2000 - 2017) (Was renewed: 2018-11-06)","Ekonominės veiklos rūšis (EVRK 2 red., 2 ženklų lygiu) (2000 - 2017) (Atnaujinta: 2018-11-06)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R326_M4031702_1(1.0)",FALSE,FALSE,NA,NA,"M4031702_1"
"2891","S8R327_M4030610_1","LSD","S8R327 - Number of local units by place of activity in non-financial enterprises","S8R327 - Padalinių skaičius pagal veiklos vykdymo vietą (nefinansų įmonių)","Administrative territory (from 2000) | Economic activity (NACE Rev. 1.1) (2004 - 2008) (Not be renewed)","Administracinė teritorija (nuo 2000 m.) | Ekonominės veiklos rūšis (EVRK 1.1 red.) (2004 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R327_M4030610_1(1.0)",FALSE,FALSE,NA,NA,"M4030610_1"
"2892","S8R327_M4032009_1","LSD","S8R327 - Number of local units by place of activity in non-financial enterprises","S8R327 - Padalinių skaičius pagal veiklos vykdymo vietą (nefinansų įmonių)","Administrative territory | Economic activity (NACE Rev. 2, section level) (2005 - 2017) (Was renewed: 2018-11-16)","Administracinė teritorija | Ekonominės veiklos rūšis (EVRK 2 red., sekcijų lygiu) (2005 - 2017) (Atnaujinta: 2018-11-16)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R327_M4032009_1(1.0)",FALSE,FALSE,NA,NA,"M4032009_1"
"2893","S8R328_M4031501_1","LSD","S8R328 - Increase, decrease (-) due to the revaluation of assets","S8R328 - Padidėjimas, sumažėjimas (-) turtą perkainojant","Economic activity (NACE Rev. 1.1, 2-digit level) | Type of assets (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red., 2 ženklų lygiu) | Turto rūšis (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R328_M4031501_1(1.0)",FALSE,FALSE,NA,NA,"M4031501_1"
"2894","S8R329_M4100411","LSD","S8R329 - Investment activity of enterprises engaged in activities auxiliary to financial services and insurance activities","S8R329 - Pagalbinės finansinių paslaugų ir draudimo veiklos įmonių  investicinė veikla","Group of enterprises | Investment Performance | Statistical indicators (2004 - 2017) (Was renewed: 2018-08-20)","Įmonių grupė | Investicinė veikla | Investicinės veiklos rodikliai (2004 - 2017) (Atnaujinta: 2018-08-20)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R329_M4100411(1.0)",FALSE,FALSE,NA,NA,"M4100411"
"2895","S8R330_M4050405_2","LSD","S8R330 - Commodities produced in volume terms","S8R330 - Pagaminta gaminių natūriniais vienetais","Counties | PRODCOM list | Share (2005 - 2017) (Was renewed: 2018-11-05)","Apskritys | Dalis | Gaminių sąrašas (2005 - 2017) (Atnaujinta: 2018-11-05)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R330_M4050405_2(1.0)",FALSE,FALSE,NA,NA,"M4050405_2"
"2896","S8R331_M4020220","LSD","S8R331 - Assessment of stocks of finished goods, present level","S8R331 - Pramonės pagamintos produkcijos atsargų lygio vertinimas","Economic activity (NACE Rev. 2) | Trend (2003M04 - 2019M04) (Was renewed: 2019-04-30)","Ekonominės veiklos rūšis (EVRK 2 red.) | Tendencijos kryptis (2003M04 - 2019M04) (Atnaujinta: 2019-04-30)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R331_M4020220(1.0)",FALSE,FALSE,NA,NA,"M4020220"
"2897","S8R331_M4020205","LSD","S8R331 - Assessment of stocks of finished goods, present level","S8R331 - Pramonės pagamintos produkcijos atsargų lygio vertinimas","Trend (2002M01 - 2008M12) (Not be renewed)","Tendencijos kryptis (2002M01 - 2008M12) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R331_M4020205(1.0)",FALSE,FALSE,NA,NA,"M4020205"
"2898","S8R332_M4030601_1","LSD","S8R332 - Extraordinary gain","S8R332 - Pagautė","Economic activity (NACE Rev. 1.1, 2-digit level) (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red., 2 ženklų lygiu) (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R332_M4030601_1(1.0)",FALSE,FALSE,NA,NA,"M4030601_1"
"2899","S8R333_M4032101_1","LSD","S8R333 - Operating profit","S8R333 - Pagrindinės veiklos pelningumas (1-as kvartilis, mediana, 3-as kvartilis)","Economic activity (NACE Rev. 1.1) | Statistical characteristics (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red.) | Statistinės charakteristikos (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R333_M4032101_1(1.0)",FALSE,FALSE,NA,NA,"M4032101_1"
"2900","S8R334_M4032007_12","LSD","S8R334 - Income from subcontracting in non-financial enterprises","S8R334 - Pajamos iš statybos subrangos darbų (nefinansų įmonių)","Economic activity (NACE Rev. 2, 4-digit level) (2000 - 2017) (Was renewed: 2018-11-06)","Ekonominės veiklos rūšis (EVRK 2 red., 4 ženklų lygiu) (2000 - 2017) (Atnaujinta: 2018-11-06)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R334_M4032007_12(1.0)",FALSE,FALSE,NA,NA,"M4032007_12"
"2901","S8R337_M4050301_3","LSD","S8R337 - Sales and services (VAT and excises excluded) by direction of realisation","S8R337 - Pardavimas ir paslaugos (be PVM ir akcizo) pagal realizavimo kryptis","Economic activity (NACE Rev. 1.1) | Market (1994 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red.) | Rinka (1994 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R337_M4050301_3(1.0)",FALSE,FALSE,NA,NA,"M4050301_3"
"2902","S8R338_M4030601_1","LSD","S8R338 - Sales (public, private companies, state, municipal enterprises, etc.)","S8R338 - Pardavimo pajamos (AB, UAB, VĮ, SĮ ir kt.)","Economic activity (NACE Rev. 1.1, 2-digit level) (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red., 2 ženklų lygiu) (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R338_M4030601_1(1.0)",FALSE,FALSE,NA,NA,"M4030601_1"
"2903","S8R338_M4032204_2","LSD","S8R338 - Sales (public, private companies, state, municipal enterprises, etc.)","S8R338 - Pardavimo pajamos (AB, UAB, VĮ, SĮ ir kt.)","Economic activity (NACE Rev. 1.1) (1998K1 - 2008K4) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red.) (1998K1 - 2008K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R338_M4032204_2(1.0)",FALSE,FALSE,NA,NA,"M4032204_2"
"2904","S8R341_M4030601_1","LSD","S8R341 - Cost of products sold","S8R341 - Pardavimo savikaina","Economic activity (NACE Rev. 1.1, 2-digit level) (2000 - 2008) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red., 2 ženklų lygiu) (2000 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R341_M4030601_1(1.0)",FALSE,FALSE,NA,NA,"M4030601_1"
"2905","S8R341_M4032204_2","LSD","S8R341 - Cost of products sold","S8R341 - Pardavimo savikaina","Economic activity (NACE Rev. 1.1) (1998K1 - 2008K4) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red.) (1998K1 - 2008K4) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R341_M4032204_2(1.0)",FALSE,FALSE,NA,NA,"M4032204_2"
"2906","S8R343_M4050106","LSD","S8R343 - Indexes of sales and services (VAT and excises excluded)","S8R343 - Pardavimų ir paslaugų (be PVM ir akcizo) indeksai","Main industrial grouping | Market (1999M01 - 2008M12) (Not be renewed)","Pagrindinė pramoninė grupė | Rinka (1999M01 - 2008M12) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R343_M4050106(1.0)",FALSE,FALSE,NA,NA,"M4050106"
"2907","S8R343_M4050105","LSD","S8R343 - Indexes of sales and services (VAT and excises excluded)","S8R343 - Pardavimų ir paslaugų (be PVM ir akcizo) indeksai","Economic activity (NACE Rev. 1.1) | Market (1999M01 - 2008M12) (Not be renewed)","Ekonominės veiklos rūšis (EVRK 1.1 red.) | Rinka (1999M01 - 2008M12) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R343_M4050105(1.0)",FALSE,FALSE,NA,NA,"M4050105"
"2908","S8R344_M4110503","LSD","S8R344 - Income received from the sale of assets","S8R344 - Pardavus turtą gautos pajamos","Economic activity (NACE Rev. 2, section level) (2008 - 2017) (Was renewed: 2018-07-05)","Ekonominės veiklos rūšis (EVRK 2 red., sekcijų lygiu) (2008 - 2017) (Atnaujinta: 2018-07-05)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R344_M4110503(1.0)",FALSE,FALSE,NA,NA,"M4110503"
